frame_idx,match_rank,distance,kl1_sx,kl1_sy,kl1_ex,kl1_ey,kl1_angle,kl1_length,kl2_sx,kl2_sy,kl2_ex,kl2_ey,kl2_angle,kl2_length
537,26,7.0,1306.83,844.16,1515.59,802.93,-0.1950,212.79,1304.38,844.42,1514.27,802.61,-0.1966,214.01
537,27,11.0,1373.32,0.00,1574.33,49.55,0.2417,207.02,1368.35,0.00,1570.82,49.83,0.2413,208.52
537,28,13.0,1529.16,802.52,1715.77,863.93,0.3179,196.45,1526.74,802.28,1710.78,862.65,0.3170,193.69
537,29,15.0,1004.21,135.64,1190.52,160.19,0.1310,187.92,1001.72,135.48,1151.94,156.43,0.1386,151.67
537,30,2.0,1389.58,121.64,1567.98,84.92,-0.2030,182.14,1386.89,121.93,1564.33,85.41,-0.2030,181.16
537,31,11.0,695.57,85.97,870.71,112.58,0.1508,177.15,579.25,68.98,885.85,115.40,0.1503,310.10
537,32,10.0,1857.47,204.59,1877.40,30.68,-1.4567,175.04,1843.19,302.02,1873.17,32.02,-1.4602,271.66
537,33,5.0,1305.76,847.56,1476.80,814.01,-0.1937,174.30,1304.28,847.67,1476.71,813.53,-0.1955,175.77
537,34,19.0,1005.74,132.24,1175.83,154.01,0.1272,171.48,1003.22,132.37,1199.57,157.84,0.1290,198.00
537,35,7.0,1872.27,205.45,1886.18,35.57,-1.4891,170.45,1872.08,165.83,1882.21,30.46,-1.4961,135.74
537,36,22.0,1099.34,315.28,1268.09,322.60,0.0433,168.92,1096.82,315.65,1265.58,322.93,0.0431,168.92
537,37,2.0,1168.20,158.81,1333.15,181.72,0.1380,166.53,1171.96,159.99,1329.53,182.02,0.1389,159.10
537,38,25.0,506.81,846.87,507.47,1010.62,1.5667,163.75,504.66,626.87,506.35,1006.88,1.5663,380.01
537,39,4.0,308.29,24.49,467.99,47.80,0.1449,161.39,305.79,24.52,465.48,47.87,0.1452,161.39
537,40,6.0,1174.76,153.72,1330.53,121.41,-0.2045,159.09,1173.51,153.71,1328.08,121.65,-0.2046,157.86
537,41,1.0,1571.06,211.91,1584.36,56.87,-1.4852,155.61,1567.88,211.85,1581.06,56.81,-1.4860,155.61
537,42,7.0,1092.23,466.94,1097.97,315.67,-1.5328,151.38,1090.34,466.91,1095.82,316.88,-1.5343,150.13
537,43,9.0,699.50,7.47,848.05,34.79,0.1819,151.04,697.00,7.43,845.50,35.03,0.1838,151.04
537,44,3.0,1558.06,207.72,1573.93,57.95,-1.4652,150.61,1554.89,207.65,1570.62,59.11,-1.4653,149.37
537,45,2.0,1567.40,208.17,1579.91,60.56,-1.4862,148.13,1564.30,208.12,1576.71,60.61,-1.4869,148.03
537,46,7.0,1532.02,643.14,1545.14,496.83,-1.4813,146.89,1516.37,791.83,1544.95,466.82,-1.4831,326.27
537,47,17.0,1421.96,121.07,1565.83,94.22,-0.1845,146.36,1415.44,122.13,1560.95,94.88,-0.1851,148.04
537,48,8.0,1188.27,153.84,1329.24,124.97,-0.2020,143.90,1187.03,153.89,1325.58,125.42,-0.2027,141.45
537,49,5.0,1190.79,159.42,1333.19,178.90,0.1359,143.73,1153.04,155.01,1333.26,179.62,0.1357,181.90
537,50,12.0,1260.56,463.05,1268.24,324.24,-1.5155,139.02,1258.40,463.07,1266.12,323.01,-1.5157,140.27
537,51,6.0,1193.31,155.30,1328.27,127.58,-0.2026,137.77,1190.86,155.51,1325.82,127.84,-0.2022,137.77
537,52,12.0,1031.83,917.91,1159.45,890.97,-0.2080,130.43,995.68,925.88,1086.98,906.13,-0.2130,93.42
537,53,3.0,858.75,87.20,978.98,39.64,-0.3767,129.30,856.36,87.48,976.58,39.87,-0.3771,129.30
537,54,11.0,1799.20,839.94,1918.74,876.11,0.2938,124.88,1796.83,839.51,1918.70,876.22,0.2926,127.27
537,55,7.0,862.66,89.45,978.39,43.79,-0.3758,124.41,860.24,89.65,975.98,44.04,-0.3754,124.41
537,56,6.0,983.22,124.38,987.43,0.60,-1.5368,123.85,981.01,125.60,985.29,0.61,-1.5366,125.06
537,57,7.0,1329.67,119.49,1338.87,0.49,-1.4936,119.36,1327.07,120.54,1336.19,0.57,-1.4949,120.32
537,58,7.0,238.08,22.22,354.34,38.36,0.1379,117.38,238.20,22.60,349.38,38.09,0.1385,112.26
537,59,14.0,735.69,0.29,848.07,22.17,0.1923,114.49,734.38,0.60,846.97,22.64,0.1933,114.73
537,60,15.0,1354.43,115.72,1362.41,5.75,-1.4984,110.25,1351.70,115.79,1359.46,8.13,-1.4989,107.94
537,61,10.0,1518.87,793.08,1528.15,684.48,-1.4855,108.99,1516.37,791.83,1544.95,466.82,-1.4831,326.27
537,62,18.0,1423.23,838.62,1529.37,816.85,-0.2023,108.35,1435.32,835.37,1527.82,816.60,-0.2001,94.38
537,63,4.0,1536.45,653.08,1546.58,545.60,-1.4768,107.96,1537.39,620.67,1543.41,553.04,-1.4820,67.90
537,64,13.0,1687.91,22.09,1792.99,0.00,-0.2072,107.38,1699.16,19.61,1764.42,5.85,-0.2079,66.70
537,65,4.0,1225.80,160.28,1329.31,140.30,-0.1907,105.42,1224.55,160.27,1326.86,140.54,-0.1905,104.20
537,66,6.0,204.27,10.13,308.09,24.62,0.1386,104.83,164.33,4.71,305.58,24.71,0.1406,142.66
537,67,8.0,1228.53,156.42,1329.34,136.70,-0.1933,102.73,1216.50,158.72,1326.87,136.84,-0.1957,112.52
537,68,12.0,1337.36,150.85,1344.53,54.20,-1.4967,96.91,1332.72,178.19,1341.88,54.19,-1.4971,124.33
537,69,6.0,1313.23,858.68,1406.78,840.15,-0.1956,95.36,1312.04,858.92,1439.54,832.68,-0.2030,130.17
537,70,10.0,1193.02,883.86,1285.63,864.42,-0.2069,94.64,1201.87,881.87,1271.93,867.12,-0.2075,71.59
537,71,5.0,727.77,2.44,819.64,20.52,0.1943,93.64,725.22,2.73,823.38,21.84,0.1923,100.00
537,72,11.0,1351.72,184.22,1444.33,197.22,0.1395,93.51,1348.11,184.46,1438.09,197.11,0.1397,90.86
537,73,4.0,1850.14,384.33,1859.19,294.36,-1.4706,90.42,1846.95,379.77,1855.08,300.57,-1.4685,79.61
537,74,8.0,1829.42,635.36,1918.45,649.86,0.1615,90.21,1822.92,634.37,1918.44,649.94,0.1616,96.78
537,75,8.0,1829.35,617.06,1918.32,630.58,0.1509,90.00,1826.87,616.88,1918.31,630.66,0.1496,92.47
537,76,14.0,1277.15,869.43,1364.53,851.36,-0.2040,89.23,1256.69,873.47,1348.36,854.27,-0.2064,93.67
537,77,4.0,1859.74,293.34,1871.24,205.38,-1.4408,88.71,1855.59,298.28,1872.21,165.51,-1.4462,133.80
537,78,15.0,1830.55,609.90,1918.30,621.81,0.1349,88.55,1826.85,609.58,1918.29,621.90,0.1339,92.27
537,79,40.0,1830.64,613.02,1918.16,625.34,0.1399,88.39,1826.85,609.58,1918.29,621.90,0.1339,92.27
537,80,18.0,1830.82,606.62,1918.31,617.97,0.1291,88.22,1828.19,606.37,1918.30,618.06,0.1291,90.86
537,81,15.0,1833.09,603.40,1918.29,614.35,0.1278,85.90,1829.38,603.10,1918.28,614.38,0.1262,89.62
537,82,13.0,1833.09,599.63,1918.30,610.52,0.1271,85.90,1829.52,599.43,1918.30,610.51,0.1241,89.46
537,83,12.0,1754.14,486.99,1763.76,401.81,-1.4584,85.73,1741.19,575.69,1750.57,491.73,-1.4595,84.48
537,84,1.0,1008.92,75.57,1089.49,47.19,-0.3387,85.42,1006.48,75.74,1086.70,47.62,-0.3371,85.01
537,85,10.0,1834.32,596.05,1918.29,606.86,0.1280,84.66,1830.60,595.80,1918.28,606.86,0.1254,88.38
537,86,4.0,1834.49,592.25,1918.30,603.01,0.1276,84.50,1830.61,591.99,1918.29,603.03,0.1253,88.38
537,87,10.0,1854.85,386.92,1863.39,303.15,-1.4692,84.21,1839.59,493.28,1850.00,398.06,-1.4619,95.80
537,88,15.0,1516.99,773.14,1524.22,689.36,-1.4848,84.08,1289.86,839.40,1314.46,439.23,-1.5094,400.93
537,89,2.0,1245.95,161.11,1328.36,145.64,-0.1856,83.85,1244.05,161.45,1324.69,146.03,-0.1889,82.10
537,90,11.0,1835.67,589.02,1918.29,599.34,0.1243,83.26,1830.73,588.51,1918.27,599.44,0.1242,88.22
537,91,3.0,1835.67,585.28,1918.29,595.59,0.1242,83.26,1831.96,584.92,1918.27,595.71,0.1245,86.98
537,92,10.0,1835.62,581.91,1918.25,592.16,0.1234,83.26,1833.16,581.61,1918.22,592.34,0.1254,85.74
537,93,8.0,1836.95,575.00,1918.21,584.92,0.1215,81.86,1833.22,574.81,1918.20,585.04,0.1198,85.59
537,94,8.0,1836.93,571.40,1918.21,581.13,0.1191,81.86,1833.20,571.26,1918.35,581.22,0.1165,85.73
537,95,9.0,1838.09,568.41,1918.17,577.75,0.1161,80.62,1834.38,568.10,1918.16,577.86,0.1160,84.34
537,96,8.0,1838.16,561.54,1918.26,570.74,0.1144,80.62,1834.45,561.23,1918.24,570.88,0.1146,84.34
537,97,7.0,1840.58,514.37,1849.70,435.66,-1.4555,79.23,1839.59,493.28,1850.00,398.06,-1.4619,95.80
537,98,17.0,1722.83,863.91,1798.84,841.83,-0.2827,79.15,1720.20,863.46,1797.01,841.08,-0.2835,80.00
537,99,6.0,364.39,1036.93,440.57,1021.60,-0.1986,77.71,348.05,1041.53,444.35,1021.76,-0.2025,98.31
537,100,11.0,1841.88,548.08,1918.17,556.48,0.1097,76.75,1838.16,547.79,1918.16,556.58,0.1093,80.48
537,101,14.0,1842.00,534.38,1918.22,542.15,0.1016,76.62,1839.39,534.24,1918.21,542.26,0.1014,79.23
537,102,7.0,1842.06,555.20,1918.22,563.49,0.1085,76.61,1839.45,554.97,1918.21,563.62,0.1093,79.23
537,103,7.0,822.04,67.24,890.53,36.66,-0.4199,75.01,819.57,67.32,888.55,36.58,-0.4193,75.52
537,104,25.0,1844.36,507.09,1918.21,513.44,0.0859,74.12,1840.62,506.93,1918.20,513.55,0.0851,77.86
537,105,16.0,1844.47,520.90,1918.16,527.81,0.0935,74.01,1840.62,520.66,1918.15,527.85,0.0925,77.86
537,106,6.0,959.19,935.62,962.58,861.91,-1.5247,73.79,957.87,935.67,961.39,858.16,-1.5254,77.59
537,107,17.0,1744.99,565.70,1753.61,493.03,-1.4527,73.17,1741.19,575.69,1750.57,491.73,-1.4595,84.48
537,108,9.0,1845.69,493.57,1918.14,499.15,0.0768,72.67,1841.95,493.42,1918.14,499.24,0.0763,76.41
537,109,2.0,1034.36,25.73,1105.26,38.85,0.1829,72.11,1031.78,26.13,1102.95,39.10,0.1803,72.34
537,110,8.0,875.77,933.78,943.52,918.64,-0.2199,69.42,804.42,949.59,937.11,920.43,-0.2164,135.85
537,111,7.0,1849.35,466.09,1918.13,470.52,0.0644,68.93,1845.57,459.06,1918.19,463.30,0.0584,72.74
537,112,7.0,1849.38,459.33,1918.19,463.15,0.0555,68.92,1845.57,459.06,1918.19,463.30,0.0584,72.74
537,113,6.0,1850.60,452.39,1918.17,456.07,0.0545,67.67,1840.69,541.29,1918.26,549.34,0.1034,77.99
537,114,8.0,1850.64,445.38,1918.15,448.91,0.0523,67.60,1848.08,445.28,1918.14,449.01,0.0531,70.17
537,115,3.0,1035.53,22.38,1101.72,35.20,0.1913,67.42,1030.99,22.43,1099.42,35.37,0.1870,69.64
537,116,2.0,1413.39,186.67,1419.41,120.51,-1.4800,66.43,1410.33,186.74,1416.11,122.03,-1.4816,64.96
537,117,4.0,917.88,73.76,979.25,49.63,-0.3747,65.94,921.54,70.61,976.87,50.26,-0.3525,58.95
537,118,10.0,789.79,65.25,848.87,37.06,-0.4452,65.46,785.82,66.03,845.45,37.75,-0.4429,66.00
537,119,19.0,606.78,1013.93,670.51,1000.11,-0.2134,65.22,615.56,1012.81,693.43,995.75,-0.2156,79.72
537,120,9.0,1501.81,92.77,1565.80,80.26,-0.1930,65.20,1498.16,93.30,1564.54,80.21,-0.1946,67.66
537,121,10.0,1853.14,431.61,1918.17,434.50,0.0444,65.10,1849.33,431.58,1918.17,434.58,0.0435,68.90
537,122,10.0,1853.11,424.73,1918.15,427.45,0.0418,65.10,1849.36,424.70,1918.15,427.55,0.0414,68.85
537,123,33.0,980.55,124.37,981.69,59.37,-1.5532,65.01,981.01,125.60,985.29,0.61,-1.5366,125.06
537,124,30.0,1805.89,803.15,1812.32,739.17,-1.4707,64.31,1798.99,839.33,1815.43,685.60,-1.4642,154.61
537,125,10.0,1854.35,413.60,1918.20,416.31,0.0425,63.90,1850.60,413.63,1918.20,416.44,0.0416,67.65
537,126,6.0,1854.38,417.87,1918.14,420.19,0.0363,63.80,1850.59,417.76,1918.14,420.31,0.0377,67.59
537,127,9.0,1854.37,410.91,1918.13,412.90,0.0311,63.80,1850.62,410.96,1918.13,412.93,0.0292,67.54
537,128,5.0,220.65,16.67,283.20,25.08,0.1336,63.11,219.40,16.70,301.71,28.05,0.1370,83.09
537,129,9.0,633.65,37.63,685.41,1.56,-0.6086,63.08,631.21,37.71,682.99,1.68,-0.6079,63.08
537,130,12.0,1855.65,399.87,1918.17,401.73,0.0296,62.55,1851.85,404.06,1918.15,405.88,0.0274,66.33
537,131,8.0,822.22,61.47,879.92,37.66,-0.3913,62.41,820.88,61.24,877.45,37.75,-0.3936,61.25
537,132,7.0,1856.87,397.12,1918.14,398.63,0.0246,61.29,1853.12,397.14,1918.14,398.65,0.0232,65.04
537,133,11.0,1856.88,393.12,1918.15,394.49,0.0223,61.29,1854.39,390.07,1918.13,391.46,0.0217,63.76
537,134,14.0,818.37,72.46,874.68,48.86,-0.3968,61.06,817.01,72.20,870.74,49.65,-0.3974,58.27
537,135,5.0,636.96,39.50,686.93,4.45,-0.6117,61.03,632.96,40.38,684.47,4.51,-0.6084,62.77
537,136,26.0,1812.60,738.21,1819.83,678.03,-1.4511,60.62,1798.99,839.33,1815.43,685.60,-1.4642,154.61
537,137,31.0,1334.32,108.22,1339.05,48.10,-1.4923,60.31,1330.95,118.25,1336.26,49.33,-1.4939,69.12
537,138,11.0,1858.13,379.00,1918.16,380.22,0.0203,60.04,1854.38,378.98,1918.16,380.24,0.0197,63.79
537,139,11.0,1858.12,376.17,1918.14,376.96,0.0132,60.03,1854.37,376.19,1918.14,376.96,0.0120,63.78
537,140,12.0,1858.12,383.53,1918.13,384.18,0.0109,60.01,1854.37,383.53,1918.13,384.17,0.0101,63.76
537,141,3.0,871.98,89.95,930.67,99.07,0.1541,59.40,869.43,90.28,929.35,99.51,0.1529,60.63
537,142,12.0,1365.53,851.40,1423.17,839.58,-0.2024,58.84,1349.12,854.40,1434.55,836.47,-0.2068,87.30
537,143,18.0,1860.66,13.31,1918.47,2.45,-0.1857,58.82,1856.77,13.80,1918.43,2.27,-0.1849,62.73
537,144,13.0,1354.44,122.19,1411.90,110.73,-0.1968,58.59,1351.99,122.47,1409.43,110.87,-0.1992,58.59
537,145,18.0,1860.63,351.25,1918.13,351.42,0.0030,57.50,1858.12,351.33,1918.13,351.48,0.0026,60.01
537,146,19.0,1860.63,355.18,1918.13,355.34,0.0027,57.50,1858.12,355.25,1918.13,355.31,0.0009,60.00
537,147,11.0,1003.98,129.41,1006.24,73.15,-1.5306,56.31,1001.75,131.92,1004.05,73.11,-1.5316,58.85
538,0,5.0,1525.32,798.21,1592.37,48.06,-1.4816,753.14,1523.38,798.26,1590.00,45.57,-1.4825,755.63
538,1,13.0,974.80,909.39,998.56,229.43,-1.5359,680.37,973.92,908.15,998.74,178.19,-1.5368,730.39
538,2,21.0,472.06,168.10,479.63,698.12,1.5565,530.07,469.02,54.38,479.22,771.86,1.5566,717.55
538,3,13.0,956.36,911.90,971.17,451.81,-1.5386,460.32,958.36,824.38,964.35,620.66,-1.5414,203.81
538,4,5.0,472.78,0.61,479.19,435.63,1.5561,435.06,471.20,0.60,477.70,433.13,1.5558,432.58
538,5,22.0,481.40,619.38,483.42,1040.63,1.5660,421.26,480.36,624.38,481.73,959.38,1.5667,335.00
538,6,5.0,578.31,71.90,978.17,132.86,0.1513,404.47,574.53,72.12,977.02,133.46,0.1512,407.13
538,7,11.0,1289.86,839.40,1314.46,439.23,-1.5094,400.93,1288.51,839.40,1310.72,469.31,-1.5108,370.76
538,8,7.0,500.87,52.80,871.98,109.94,0.1528,375.49,499.51,53.51,871.86,110.72,0.1524,376.72
538,9,8.0,1302.87,843.19,1324.44,494.30,-1.5090,349.55,1301.53,841.93,1318.43,563.07,-1.5103,279.37
538,10,3.0,1516.37,791.83,1544.95,466.82,-1.4831,326.27,1514.40,791.88,1542.73,468.20,-1.4835,324.91
538,11,13.0,975.32,910.37,1291.82,846.59,-0.1989,322.86,973.04,910.19,1289.42,845.87,-0.2006,322.86
538,12,15.0,975.46,913.57,1289.30,850.26,-0.1991,320.16,990.76,910.05,1287.90,849.51,-0.2010,303.24
538,13,10.0,971.56,450.68,979.80,135.54,-1.5447,315.25,964.98,620.64,978.78,135.57,-1.5424,485.27
538,14,9.0,478.60,699.37,480.32,1011.88,1.5653,312.51,477.87,773.12,479.31,1011.88,1.5648,238.77
538,15,2.0,979.16,311.87,989.29,0.58,-1.5383,311.45,977.50,319.36,987.61,0.57,-1.5391,318.95
538,16,19.0,579.25,68.98,885.85,115.40,0.1503,310.10,585.43,70.69,853.22,111.26,0.1504,270.85
538,17,9.0,506.81,1032.83,803.44,968.34,-0.2141,303.56,505.58,1032.93,842.08,959.07,-0.2161,344.51
538,18,11.0,1519.96,709.43,1543.76,444.32,-1.4812,266.17,1514.91,745.67,1539.26,469.36,-1.4829,277.38
538,19,38.0,1315.55,438.21,1335.28,179.25,-1.4947,259.71,1331.78,208.13,1331.89,153.12,-1.5689,55.01
538,20,2.0,1749.39,589.51,1773.76,361.94,-1.4641,228.87,1738.00,671.86,1769.44,379.25,-1.4638,294.30
538,21,11.0,1359.07,5.64,1573.88,57.68,0.2377,221.02,1357.64,6.38,1568.88,57.65,0.2381,217.38
538,22,6.0,1351.83,116.65,1565.60,72.99,-0.2015,218.18,1350.37,116.89,1561.98,73.64,-0.2016,215.98
538,23,10.0,1360.56,0.90,1571.92,52.94,0.2414,217.68,1358.22,1.48,1570.48,53.70,0.2412,218.59
538,24,4.0,1351.74,119.97,1564.19,77.19,-0.1987,216.71,1350.53,120.16,1562.96,77.32,-0.1990,216.71
538,25,7.0,1304.38,844.42,1514.27,802.61,-0.1966,214.01,1301.77,843.84,1511.85,801.76,-0.1977,214.26
538,26,4.0,1348.03,181.32,1558.09,210.86,0.1397,212.13,1345.66,181.59,1555.57,210.98,0.1391,211.96
538,27,23.0,1368.35,0.00,1570.82,49.83,0.2413,208.52,1363.36,0.00,1564.36,49.42,0.2411,206.99
538,28,2.0,1823.25,509.64,1844.42,303.00,-1.4687,207.72,1820.88,509.65,1845.43,260.48,-1.4726,250.37
538,29,3.0,1003.22,132.37,1199.57,157.84,0.1290,198.00,1001.89,133.03,1189.50,157.12,0.1277,189.16
538,30,6.0,1526.74,802.28,1710.78,862.65,0.3170,193.69,1525.31,801.58,1708.30,861.35,0.3157,192.50
538,31,4.0,1153.04,155.01,1333.26,179.62,0.1357,181.90,1189.39,160.54,1330.72,179.93,0.1363,142.66
538,32,5.0,1386.89,121.93,1564.33,85.41,-0.2030,181.16,1383.51,122.49,1563.10,85.52,-0.2030,183.36
538,33,7.0,1304.28,847.67,1476.71,813.53,-0.1955,175.77,1303.14,846.97,1468.05,814.01,-0.1973,168.17
538,34,10.0,493.77,48.13,495.81,220.62,1.5590,172.50,492.23,49.39,494.24,199.38,1.5574,150.00
538,35,19.0,1096.82,315.65,1265.58,322.93,0.0431,168.92,1094.31,315.85,1263.13,323.06,0.0427,168.97
538,36,19.0,301.93,27.79,468.10,54.55,0.1597,168.31,351.70,36.71,466.93,55.30,0.1600,116.72
538,37,26.0,305.79,24.52,465.48,47.87,0.1452,161.39,352.93,31.90,471.06,50.31,0.1546,119.56
538,38,2.0,1171.96,159.99,1329.53,182.02,0.1389,159.10,1166.97,159.97,1328.23,182.39,0.1381,162.81
538,39,2.0,1173.51,153.71,1328.08,121.65,-0.2046,157.86,1171.09,154.14,1324.47,122.32,-0.2045,156.64
538,40,1.0,1567.88,211.85,1581.06,56.81,-1.4860,155.61,1565.27,213.10,1578.31,58.04,-1.4869,155.61
538,41,11.0,697.00,7.43,845.50,35.03,0.1838,151.04,695.59,8.29,842.92,35.48,0.1825,149.81
538,42,5.0,1090.34,466.91,1095.82,316.88,-1.5343,150.13,1088.99,466.95,1094.25,316.87,-1.5357,150.17
538,43,5.0,1554.89,207.65,1570.62,59.11,-1.4653,149.37,1552.27,207.77,1567.79,60.33,-1.4659,148.26
538,44,10.0,1415.44,122.13,1560.95,94.88,-0.1851,148.04,1416.85,121.74,1558.51,95.19,-0.1852,144.13
538,45,5.0,1564.30,208.12,1576.71,60.61,-1.4869,148.03,1561.73,209.36,1574.05,60.60,-1.4882,149.27
538,46,4.0,164.33,4.71,305.58,24.71,0.1406,142.66,170.47,6.76,352.02,32.11,0.1387,183.31
538,47,7.0,1187.03,153.89,1325.58,125.42,-0.2027,141.45,1187.01,153.79,1323.18,125.88,-0.2022,139.00
538,48,11.0,1258.40,463.07,1266.12,323.01,-1.5157,140.27,1256.75,463.12,1264.34,324.30,-1.5162,139.02
538,49,7.0,1190.86,155.51,1325.82,127.84,-0.2022,137.77,1188.21,156.05,1323.16,128.30,-0.2028,137.77
538,50,14.0,1095.80,907.69,1230.53,878.91,-0.2105,137.77,1078.13,910.66,1164.43,892.13,-0.2115,88.26
538,51,10.0,804.42,949.59,937.11,920.43,-0.2164,135.85,508.11,1011.81,894.50,929.97,-0.2087,394.96
538,52,5.0,1872.08,165.83,1882.21,30.46,-1.4961,135.74,1869.11,164.18,1878.37,35.82,-1.4988,128.69
538,53,6.0,1855.59,298.28,1872.21,165.51,-1.4462,133.80,1853.33,293.30,1869.15,164.19,-1.4488,130.07
538,54,9.0,1312.04,858.92,1439.54,832.68,-0.2030,130.17,1349.53,850.11,1434.45,832.21,-0.2077,86.78
538,55,4.0,856.36,87.48,976.58,39.87,-0.3771,129.30,854.72,87.76,974.80,40.45,-0.3754,129.06
538,56,12.0,1796.83,839.51,1918.70,876.22,0.2926,127.27,1793.21,837.85,1918.51,875.58,0.2925,130.86
538,57,1.0,981.01,125.60,985.29,0.61,-1.5366,125.06,979.39,126.83,983.54,0.60,-1.5379,126.31
538,58,4.0,860.24,89.65,975.98,44.04,-0.3754,124.41,857.96,90.21,974.84,44.30,-0.3744,125.57
538,59,12.0,1332.72,178.19,1341.88,54.19,-1.4971,124.33,1332.33,152.01,1340.11,54.14,-1.4914,98.18
538,60,6.0,1750.97,486.91,1764.20,364.36,-1.4632,123.27,1752.42,453.18,1762.04,358.14,-1.4699,95.52
538,61,13.0,976.86,933.05,1095.56,907.83,-0.2094,121.35,1078.13,910.66,1164.43,892.13,-0.2115,88.26
538,62,4.0,1327.07,120.54,1336.19,0.57,-1.4949,120.32,1325.07,120.58,1333.82,1.74,-1.4972,119.16
538,63,7.0,805.54,967.73,922.07,941.47,-0.2216,119.45,844.41,958.26,921.91,940.80,-0.2216,79.45
538,64,10.0,734.38,0.60,846.97,22.64,0.1933,114.73,734.41,1.68,844.38,23.12,0.1926,112.03
538,65,12.0,238.20,22.60,349.38,38.09,0.1385,112.26,235.63,23.11,344.33,38.43,0.1400,109.78
538,66,10.0,1351.70,115.79,1359.46,8.13,-1.4989,107.94,1349.78,115.74,1357.17,8.15,-1.5023,107.85
538,67,2.0,1224.55,160.27,1326.86,140.54,-0.1905,104.20,1221.90,160.76,1324.20,140.97,-0.1911,104.20
538,68,18.0,1323.17,285.63,1330.83,184.39,-1.4952,101.53,1321.23,289.33,1328.75,184.33,-1.4993,105.27
538,69,14.0,211.82,1070.32,310.74,1051.20,-0.1910,100.75,253.16,1062.06,308.34,1051.79,-0.1839,56.13
538,70,7.0,725.22,2.73,823.38,21.84,0.1923,100.00,733.25,5.02,789.68,16.66,0.2034,57.62
538,71,9.0,348.05,1041.53,444.35,1021.76,-0.2025,98.31,361.96,1038.55,433.02,1023.86,-0.2038,72.56
538,72,5.0,1822.92,634.37,1918.44,649.94,0.1616,96.78,1821.75,633.88,1918.31,649.46,0.1600,97.81
538,73,3.0,1839.59,493.28,1850.00,398.06,-1.4619,95.80,1834.69,513.16,1847.05,398.01,-1.4638,115.81
538,74,19.0,995.68,925.88,1086.98,906.13,-0.2130,93.42,1065.70,909.74,1198.11,881.80,-0.2080,135.32
538,75,9.0,1826.87,616.88,1918.31,630.66,0.1496,92.47,1824.30,616.16,1918.36,630.30,0.1492,95.12
538,76,12.0,1826.85,609.58,1918.29,621.90,0.1339,92.27,1824.28,608.81,1918.18,621.47,0.1340,94.75
538,77,7.0,1348.11,184.46,1438.09,197.11,0.1397,90.86,1346.81,184.82,1434.33,197.20,0.1405,88.39
538,78,10.0,1828.19,606.37,1918.30,618.06,0.1291,90.86,1825.78,605.66,1918.34,617.72,0.1295,93.34
538,79,12.0,1829.38,603.10,1918.28,614.38,0.1262,89.62,1826.82,602.34,1918.33,614.02,0.1270,92.26
538,80,10.0,1829.52,599.43,1918.30,610.51,0.1241,89.46,1827.13,598.63,1918.33,610.23,0.1266,91.94
538,81,7.0,1830.60,595.80,1918.28,606.86,0.1254,88.38,1828.20,595.06,1918.33,606.50,0.1263,90.86
538,82,13.0,1830.61,591.99,1918.29,603.03,0.1253,88.38,1828.19,591.34,1918.34,602.67,0.1249,90.86
538,83,10.0,1831.96,584.92,1918.27,595.71,0.1245,86.98,1829.40,584.21,1918.32,595.34,0.1246,89.62
538,84,11.0,1833.20,571.26,1918.35,581.22,0.1165,85.73,1830.65,570.44,1918.25,580.85,0.1183,88.22
538,85,8.0,1006.48,75.74,1086.70,47.62,-0.3371,85.01,1005.72,75.89,1080.66,49.47,-0.3389,79.46
538,86,7.0,1741.19,575.69,1750.57,491.73,-1.4595,84.48,1738.67,575.69,1747.66,496.82,-1.4574,79.38
538,87,12.0,1834.45,561.23,1918.24,570.88,0.1146,84.34,1832.02,560.56,1918.15,570.39,0.1136,86.69
538,88,9.0,219.40,16.70,301.71,28.05,0.1370,83.09,209.50,16.02,350.90,36.19,0.1416,142.84
538,89,7.0,1244.05,161.45,1324.69,146.03,-0.1889,82.10,1241.09,161.83,1322.27,146.45,-0.1873,82.62
538,90,10.0,965.32,739.36,967.98,659.37,-1.5376,80.04,964.04,744.40,966.80,659.37,-1.5383,85.08
538,91,13.0,1720.20,863.46,1797.01,841.08,-0.2835,80.00,1718.92,862.11,1793.89,840.22,-0.2840,78.10
538,92,5.0,1846.95,379.77,1855.08,300.57,-1.4685,79.61,1843.07,393.48,1852.82,293.10,-1.4740,100.86
538,93,7.0,500.59,59.66,578.22,69.87,0.1307,78.31,499.25,60.34,584.44,71.35,0.1285,85.90
538,94,10.0,1840.69,541.29,1918.26,549.34,0.1034,77.99,1836.88,554.31,1918.25,563.20,0.1089,81.86
538,95,11.0,1840.62,520.66,1918.15,527.85,0.0925,77.86,1845.60,444.94,1918.16,448.60,0.0504,72.66
538,96,14.0,1843.15,486.57,1918.21,491.92,0.0712,75.25,1841.93,486.13,1918.15,491.57,0.0713,76.41
538,97,2.0,1031.78,26.13,1102.95,39.10,0.1803,72.34,1029.43,26.59,1100.35,39.61,0.1815,72.11
538,98,8.0,1201.87,881.87,1271.93,867.12,-0.2075,71.59,1201.88,880.64,1283.22,863.59,-0.2066,83.11
538,99,13.0,1848.08,445.28,1918.14,449.01,0.0531,70.17,1845.60,444.94,1918.16,448.60,0.0504,72.66
538,100,21.0,1040.66,20.47,1109.42,34.14,0.1963,70.11,1030.61,23.21,1098.01,36.20,0.1905,68.65
